concept_id,concept_code,concept_name,vocabulary_id,cluster
4111868,195425000,Thrombophlebitis of the common iliac vein,SNOMED,thrombophlebitis
4111869,195430001,Other phlebitis and thrombophlebitis NOS,SNOMED,thrombophlebitis
4111871,195433004,Thrombophlebitis NOS,SNOMED,thrombophlebitis
4112171,195411001,Thrombophlebitis of the popliteal vein,SNOMED,thrombophlebitis
4112172,195414009,Thrombophlebitis of the posterior tibial vein,SNOMED,thrombophlebitis
4112173,195417002,Deep vein phlebitis and thrombophlebitis of the leg NOS,SNOMED,thrombophlebitis
4112175,195428003,Thrombophlebitis of the iliac vein unspecified,SNOMED,thrombophlebitis
4116206,302879007,Septic thrombophlebitis of cavernous sinus,SNOMED,thrombophlebitis
4119136,302880005,Septic thrombophlebitis of sagittal sinus,SNOMED,thrombophlebitis
4119758,234037003,Superficial thrombophlebitis of basilic vein,SNOMED,thrombophlebitis
4119759,234040003,Saphenous vein thrombophlebitis,SNOMED,thrombophlebitis
4120115,234048005,Recurrent idiopathic thrombophlebitis,SNOMED,thrombophlebitis
4120316,302878004,Intracranial septic thrombophlebitis,SNOMED,thrombophlebitis
4121335,302881009,Septic thrombophlebitis of lateral sinus,SNOMED,thrombophlebitis
4124855,234036007,Superficial thrombophlebitis of cephalic vein,SNOMED,thrombophlebitis
4124859,234047000,Radiation thrombophlebitis,SNOMED,thrombophlebitis
4135330,3168002,Thrombophlebitis of intracranial venous sinus,SNOMED,thrombophlebitis
4141493,266266001,Superficial thrombophlebitis of leg,SNOMED,thrombophlebitis
4141494,266268000,Other phlebitis and thrombophlebitis,SNOMED,thrombophlebitis
4143293,308137006,Superficial thrombophlebitis in puerperium,SNOMED,thrombophlebitis
4146460,308136002,Superficial thrombophlebitis in pregnancy,SNOMED,thrombophlebitis
4167985,48248005,Thrombophlebitis of inferior sagittal sinus,SNOMED,thrombophlebitis
4176614,42861008,Thrombophlebitis of iliac vein,SNOMED,thrombophlebitis
4194609,312586003,Intracranial thrombophlebitis,SNOMED,thrombophlebitis
4199475,51188005,Phlebitis AND/OR thrombophlebitis during OR resulting from a procedure,SNOMED,thrombophlebitis
4203618,52496006,Thrombophlebitis of femoropopliteal vein,SNOMED,thrombophlebitis
4205652,438483005,Thrombophlebitis of subclavian vein,SNOMED,thrombophlebitis
4207616,312585004,"Venous thrombosis, phlebitis and thrombophlebitis",SNOMED,thrombophlebitis
4216561,71719003,Thrombophlebitis of retinal vein,SNOMED,thrombophlebitis
4217471,8166000,Thrombophlebitis of basilar sinus,SNOMED,thrombophlebitis
4218759,72930009,Superficial migratory thrombophlebitis,SNOMED,thrombophlebitis
4219620,82388009,"Thrombophlebitis following infusion, perfusion AND/OR transfusion",SNOMED,thrombophlebitis
4221821,40198004,Thrombophlebitis of deep veins of lower extremity,SNOMED,thrombophlebitis
4222152,83916000,Thrombophlebitis in puerperium,SNOMED,thrombophlebitis
4230403,438646004,Thrombophlebitis of axillary vein,SNOMED,thrombophlebitis
4235812,439731006,Septic thrombophlebitis,SNOMED,thrombophlebitis
4250765,7387004,Thrombophlebitis of tibial vein,SNOMED,thrombophlebitis
4277833,3681008,Thrombophlebitis of torcular Herophili,SNOMED,thrombophlebitis
4285751,67486009,Pelvic thrombophlebitis in puerperium,SNOMED,thrombophlebitis
4289731,69954004,Thrombophlebitis of breast,SNOMED,thrombophlebitis
4308710,213219006,Thrombophlebitis as a complication of care,SNOMED,thrombophlebitis
4308840,213310008,Thrombophlebitis after infusion,SNOMED,thrombophlebitis
4316223,95445009,Thrombophlebitis of vena cava,SNOMED,thrombophlebitis
4317290,95449003,Thrombophlebitis of pelvic vein,SNOMED,thrombophlebitis
4318407,95447001,Thrombophlebitis of mesenteric vein,SNOMED,thrombophlebitis
4319332,95461006,Thrombophlebitis of cerebral vein,SNOMED,thrombophlebitis
4319459,95620003,Thrombophlebitis of the newborn,SNOMED,thrombophlebitis
4338761,231847000,Orbital thrombophlebitis,SNOMED,thrombophlebitis
35626336,770111009,Thrombophlebitis of dorsal venous arch of foot,SNOMED,thrombophlebitis
37312148,789682008,Thrombophlebitis following transfusion,SNOMED,thrombophlebitis
37312149,789681001,Thrombophlebitis following perfusion,SNOMED,thrombophlebitis
37312158,789672007,Thrombophlebitis due to procedure,SNOMED,thrombophlebitis
37312159,789671000,Thrombophlebitis during procedure,SNOMED,thrombophlebitis
40257842,17513007,Thrombophlebitis of popliteal vein,SNOMED,thrombophlebitis
40315993,155453005,Superficial venous thrombosis (& [leg]) or superficial thrombophlebitis,SNOMED,thrombophlebitis
40315994,155454004,(Deep venous thrombosis of leg [& non-obstetric]) or (non-puerperal milk-leg) or (deep thrombophlebitis of leg),SNOMED,thrombophlebitis
40315996,155456002,Thrombophlebitis migrans,SNOMED,thrombophlebitis
40316035,155491005,Thrombophlebitis migrans,SNOMED,thrombophlebitis
40319244,156267008,(Superficial thrombophlebitis) or (obstetric phlebitis),SNOMED,thrombophlebitis
40345682,266327006,Superficial venous thrombosis (& [leg]) or superficial thrombophlebitis,SNOMED,thrombophlebitis
40345683,266328001,(Deep venous thrombosis of leg [& non-obstetric]) or (non-puerperal milk-leg) or (deep thrombophlebitis of leg),SNOMED,thrombophlebitis
40358607,267363001,(Superficial thrombophlebitis) or (obstetric phlebitis),SNOMED,thrombophlebitis
40393110,200228000,Superficial thrombophlebitis in pregnancy,SNOMED,thrombophlebitis
40393111,200229008,Superficial thrombophlebitis in the puerperium,SNOMED,thrombophlebitis
40393632,195395008,Superficial vessel phlebitis &/or thrombophlebitis of the leg (& [saphenous vein]),SNOMED,thrombophlebitis
40393636,195399002,Superficial thrombophlebitis of long saphenous vein,SNOMED,thrombophlebitis
40393637,195400009,Superficial thrombophlebitis of short saphenous vein,SNOMED,thrombophlebitis
40393642,195403006,(Deep vein phlebitis and thrombophlebitis of the leg) or (deep vein thrombosis),SNOMED,thrombophlebitis
40393660,195420005,(Phlebitis and/or thrombophlebitis of iliac vein) or (other phlebitis and thrombophlebitis),SNOMED,thrombophlebitis
40393676,195434005,Phlebitis and thrombophlebitis NOS,SNOMED,thrombophlebitis
40394545,195627004,[X]Phlebitis and thrombophlebitis of other deep vessels of lower extremities,SNOMED,thrombophlebitis
40429886,234038008,Superficial thrombophlebitis,SNOMED,thrombophlebitis
40510802,312587007,Thrombophlebitis of iliac vein,SNOMED,thrombophlebitis
40513368,31314003,Thrombophlebitis of cavernous venous sinus,SNOMED,thrombophlebitis
40625988,77631001,Thrombophlebitis of saphenous vein,SNOMED,thrombophlebitis
40630869,78682001,Thrombophlebitis of lateral venous sinus,SNOMED,thrombophlebitis
42710054,449926001,Thrombophlebitis of superficial veins of lower leg,SNOMED,thrombophlebitis
44784475,698627005,Postoperative phlebitis and thrombophlebitis of intracranial sinuses,SNOMED,thrombophlebitis
44799042,4.56E+14,[X]Phlebitis and thrombophlebitis of other deep vessels of lower extremities,SNOMED,thrombophlebitis
45757143,1.08E+16,Septic thrombophlebitis in puerperium,SNOMED,thrombophlebitis
1553749,I26.93,Single subsegmental pulmonary embolism without acute cor pulmonale,ICD10CM,thromboembolism
1553750,I26.94,Multiple subsegmental pulmonary emboli without acute cor pulmonale,ICD10CM,thromboembolism
1553766,I82.451,Acute embolism and thrombosis of right peroneal vein,ICD10CM,thromboembolism
1553767,I82.452,Acute embolism and thrombosis of left peroneal vein,ICD10CM,thromboembolism
1553768,I82.453,"Acute embolism and thrombosis of peroneal vein, bilateral",ICD10CM,thromboembolism
1553769,I82.459,Acute embolism and thrombosis of unspecified peroneal vein,ICD10CM,thromboembolism
1553771,I82.461,Acute embolism and thrombosis of right calf muscular vein,ICD10CM,thromboembolism
1553772,I82.462,Acute embolism and thrombosis of left calf muscular vein,ICD10CM,thromboembolism
1553773,I82.463,"Acute embolism and thrombosis of calf muscular vein, bilateral",ICD10CM,thromboembolism
1553774,I82.469,Acute embolism and thrombosis of unspecified calf muscular vein,ICD10CM,thromboembolism
1553776,I82.551,Chronic embolism and thrombosis of right peroneal vein,ICD10CM,thromboembolism
1553777,I82.552,Chronic embolism and thrombosis of left peroneal vein,ICD10CM,thromboembolism
1553778,I82.553,"Chronic embolism and thrombosis of peroneal vein, bilateral",ICD10CM,thromboembolism
1553779,I82.559,Chronic embolism and thrombosis of unspecified peroneal vein,ICD10CM,thromboembolism
1553781,I82.561,Chronic embolism and thrombosis of right calf muscular vein,ICD10CM,thromboembolism
1553782,I82.562,Chronic embolism and thrombosis of left calf muscular vein,ICD10CM,thromboembolism
1553783,I82.563,"Chronic embolism and thrombosis of calf muscular vein, bilateral",ICD10CM,thromboembolism
1553784,I82.569,Chronic embolism and thrombosis of unspecified calf muscular vein,ICD10CM,thromboembolism
1569147,I26,Pulmonary embolism,ICD10CM,thromboembolism
1569148,I26.0,Pulmonary embolism with acute cor pulmonale,ICD10CM,thromboembolism
1569149,I26.9,Pulmonary embolism without acute cor pulmonale,ICD10CM,thromboembolism
1569327,I74,Arterial embolism and thrombosis,ICD10CM,thromboembolism
1569328,I74.1,Embolism and thrombosis of other and unspecified parts of aorta,ICD10CM,thromboembolism
35207696,I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",ICD10CM,thromboembolism
35207797,I51.3,"Intracardiac thrombosis, not elsewhere classified",ICD10CM,thromboembolism
35207861,I74.0,Embolism and thrombosis of abdominal aorta,ICD10CM,thromboembolism
35207862,I74.2,Embolism and thrombosis of arteries of the upper extremities,ICD10CM,thromboembolism
35207863,I74.3,Embolism and thrombosis of arteries of the lower extremities,ICD10CM,thromboembolism
35207864,I74.4,"Embolism and thrombosis of arteries of extremities, unspecified",ICD10CM,thromboembolism
35207865,I74.5,Embolism and thrombosis of iliac artery,ICD10CM,thromboembolism
35207866,I74.8,Embolism and thrombosis of other arteries,ICD10CM,thromboembolism
35207867,I74.9,Embolism and thrombosis of unspecified artery,ICD10CM,thromboembolism
35207887,I81,Portal vein thrombosis,ICD10CM,thromboembolism
35207891,I82.3,Embolism and thrombosis of renal vein,ICD10CM,thromboembolism
35210370,O87.1,Deep phlebothrombosis in the puerperium,ICD10CM,thromboembolism
45533441,I27.82,Chronic pulmonary embolism,ICD10CM,thromboembolism
45533501,I75.012,Atheroembolism of left upper extremity,ICD10CM,thromboembolism
45533508,I82.413,"Acute embolism and thrombosis of femoral vein, bilateral",ICD10CM,thromboembolism
45533509,I82.439,Acute embolism and thrombosis of unspecified popliteal vein,ICD10CM,thromboembolism
45533510,I82.491,Acute embolism and thrombosis of other specified deep vein of right lower extremity,ICD10CM,thromboembolism
45533511,I82.591,Chronic embolism and thrombosis of other specified deep vein of right lower extremity,ICD10CM,thromboembolism
45533512,I82.5Z1,Chronic embolism and thrombosis of unspecified deep veins of right distal lower extremity,ICD10CM,thromboembolism
45533513,I82.5Z9,Chronic embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,ICD10CM,thromboembolism
45533514,I82.701,Chronic embolism and thrombosis of unspecified veins of right upper extremity,ICD10CM,thromboembolism
45533515,I82.702,Chronic embolism and thrombosis of unspecified veins of left upper extremity,ICD10CM,thromboembolism
45533516,I82.711,Chronic embolism and thrombosis of superficial veins of right upper extremity,ICD10CM,thromboembolism
45533517,I82.729,Chronic embolism and thrombosis of deep veins of unspecified upper extremity,ICD10CM,thromboembolism
45533518,I82.819,Embolism and thrombosis of superficial veins of unspecified lower extremity,ICD10CM,thromboembolism
45533519,I82.B21,Chronic embolism and thrombosis of right subclavian vein,ICD10CM,thromboembolism
45533520,I82.C11,Acute embolism and thrombosis of right internal jugular vein,ICD10CM,thromboembolism
45534180,O22.30,"Deep phlebothrombosis in pregnancy, unspecified trimester",ICD10CM,thromboembolism
45538445,I74.10,Embolism and thrombosis of unspecified parts of aorta,ICD10CM,thromboembolism
45538446,I74.11,Embolism and thrombosis of thoracic aorta,ICD10CM,thromboembolism
45538451,I82.210,Acute embolism and thrombosis of superior vena cava,ICD10CM,thromboembolism
45538452,I82.211,Chronic embolism and thrombosis of superior vena cava,ICD10CM,thromboembolism
45538453,I82.402,Acute embolism and thrombosis of unspecified deep veins of left lower extremity,ICD10CM,thromboembolism
45538454,I82.422,Acute embolism and thrombosis of left iliac vein,ICD10CM,thromboembolism
45538455,I82.499,Acute embolism and thrombosis of other specified deep vein of unspecified lower extremity,ICD10CM,thromboembolism
45538456,I82.622,Acute embolism and thrombosis of deep veins of left upper extremity,ICD10CM,thromboembolism
45538457,I82.C29,Chronic embolism and thrombosis of unspecified internal jugular vein,ICD10CM,thromboembolism
45543217,I75.021,Atheroembolism of right lower extremity,ICD10CM,thromboembolism
45543229,I82.401,Acute embolism and thrombosis of unspecified deep veins of right lower extremity,ICD10CM,thromboembolism
45543230,I82.512,Chronic embolism and thrombosis of left femoral vein,ICD10CM,thromboembolism
45543231,I82.531,Chronic embolism and thrombosis of right popliteal vein,ICD10CM,thromboembolism
45543232,I82.592,Chronic embolism and thrombosis of other specified deep vein of left lower extremity,ICD10CM,thromboembolism
45543233,I82.623,"Acute embolism and thrombosis of deep veins of upper extremity, bilateral",ICD10CM,thromboembolism
45543234,I82.712,Chronic embolism and thrombosis of superficial veins of left upper extremity,ICD10CM,thromboembolism
45543235,I82.723,"Chronic embolism and thrombosis of deep veins of upper extremity, bilateral",ICD10CM,thromboembolism
45543236,I82.811,Embolism and thrombosis of superficial veins of right lower extremity,ICD10CM,thromboembolism
45543237,I82.A13,"Acute embolism and thrombosis of axillary vein, bilateral",ICD10CM,thromboembolism
45543238,I82.A23,"Chronic embolism and thrombosis of axillary vein, bilateral",ICD10CM,thromboembolism
45548080,I82.421,Acute embolism and thrombosis of right iliac vein,ICD10CM,thromboembolism
45548081,I82.601,Acute embolism and thrombosis of unspecified veins of right upper extremity,ICD10CM,thromboembolism
45548082,I82.629,Acute embolism and thrombosis of deep veins of unspecified upper extremity,ICD10CM,thromboembolism
45548083,I82.713,"Chronic embolism and thrombosis of superficial veins of upper extremity, bilateral",ICD10CM,thromboembolism
45548084,I82.90,Acute embolism and thrombosis of unspecified vein,ICD10CM,thromboembolism
45548085,I82.A29,Chronic embolism and thrombosis of unspecified axillary vein,ICD10CM,thromboembolism
45552786,I26.92,Saddle embolus of pulmonary artery without acute cor pulmonale,ICD10CM,thromboembolism
45552847,I75.81,Atheroembolism of kidney,ICD10CM,thromboembolism
45552851,I82.432,Acute embolism and thrombosis of left popliteal vein,ICD10CM,thromboembolism
45552852,I82.442,Acute embolism and thrombosis of left tibial vein,ICD10CM,thromboembolism
45552853,I82.A21,Chronic embolism and thrombosis of right axillary vein,ICD10CM,thromboembolism
45552854,I82.C21,Chronic embolism and thrombosis of right internal jugular vein,ICD10CM,thromboembolism
45557540,I26.02,Saddle embolus of pulmonary artery with acute cor pulmonale,ICD10CM,thromboembolism
45557590,I74.19,Embolism and thrombosis of other parts of aorta,ICD10CM,thromboembolism
45557597,I82.4Z1,Acute embolism and thrombosis of unspecified deep veins of right distal lower extremity,ICD10CM,thromboembolism
45557598,I82.543,"Chronic embolism and thrombosis of tibial vein, bilateral",ICD10CM,thromboembolism
45557599,I82.722,Chronic embolism and thrombosis of deep veins of left upper extremity,ICD10CM,thromboembolism
45557600,I82.A19,Acute embolism and thrombosis of unspecified axillary vein,ICD10CM,thromboembolism
45562404,I82.220,Acute embolism and thrombosis of inferior vena cava,ICD10CM,thromboembolism
45562405,I82.431,Acute embolism and thrombosis of right popliteal vein,ICD10CM,thromboembolism
45562406,I82.449,Acute embolism and thrombosis of unspecified tibial vein,ICD10CM,thromboembolism
45562407,I82.523,"Chronic embolism and thrombosis of iliac vein, bilateral",ICD10CM,thromboembolism
45562408,I82.541,Chronic embolism and thrombosis of right tibial vein,ICD10CM,thromboembolism
45562409,I82.609,Acute embolism and thrombosis of unspecified veins of unspecified upper extremity,ICD10CM,thromboembolism
45562410,I82.B12,Acute embolism and thrombosis of left subclavian vein,ICD10CM,thromboembolism
45562411,I82.B22,Chronic embolism and thrombosis of left subclavian vein,ICD10CM,thromboembolism
45562412,I82.C22,Chronic embolism and thrombosis of left internal jugular vein,ICD10CM,thromboembolism
45567224,I75.013,Atheroembolism of bilateral upper extremities,ICD10CM,thromboembolism
45567225,I75.023,Atheroembolism of bilateral lower extremities,ICD10CM,thromboembolism
45567226,I75.029,Atheroembolism of unspecified lower extremity,ICD10CM,thromboembolism
45567227,I76,Septic arterial embolism,ICD10CM,thromboembolism
45567234,I82.409,Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity,ICD10CM,thromboembolism
45567235,I82.493,"Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral",ICD10CM,thromboembolism
45567236,I82.501,Chronic embolism and thrombosis of unspecified deep veins of right lower extremity,ICD10CM,thromboembolism
45567237,I82.509,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,ICD10CM,thromboembolism
45567238,I82.522,Chronic embolism and thrombosis of left iliac vein,ICD10CM,thromboembolism
45567239,I82.5Y1,Chronic embolism and thrombosis of unspecified deep veins of right proximal lower extremity,ICD10CM,thromboembolism
45567240,I82.703,"Chronic embolism and thrombosis of unspecified veins of upper extremity, bilateral",ICD10CM,thromboembolism
45567241,I82.812,Embolism and thrombosis of superficial veins of left lower extremity,ICD10CM,thromboembolism
45567242,I82.91,Chronic embolism and thrombosis of unspecified vein,ICD10CM,thromboembolism
45567243,I82.B11,Acute embolism and thrombosis of right subclavian vein,ICD10CM,thromboembolism
45567244,I82.B23,"Chronic embolism and thrombosis of subclavian vein, bilateral",ICD10CM,thromboembolism
45572083,I26.01,Septic pulmonary embolism with acute cor pulmonale,ICD10CM,thromboembolism
45572084,I26.99,Other pulmonary embolism without acute cor pulmonale,ICD10CM,thromboembolism
45572138,I82.4Y2,Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity,ICD10CM,thromboembolism
45572139,I82.4Z2,Acute embolism and thrombosis of unspecified deep veins of left distal lower extremity,ICD10CM,thromboembolism
45572140,I82.503,"Chronic embolism and thrombosis of unspecified deep veins of lower extremity, bilateral",ICD10CM,thromboembolism
45572141,I82.532,Chronic embolism and thrombosis of left popliteal vein,ICD10CM,thromboembolism
45572142,I82.542,Chronic embolism and thrombosis of left tibial vein,ICD10CM,thromboembolism
45572143,I82.599,Chronic embolism and thrombosis of other specified deep vein of unspecified lower extremity,ICD10CM,thromboembolism
45572144,I82.619,Acute embolism and thrombosis of superficial veins of unspecified upper extremity,ICD10CM,thromboembolism
45572146,I82.A11,Acute embolism and thrombosis of right axillary vein,ICD10CM,thromboembolism
45576917,I74.01,Saddle embolus of abdominal aorta,ICD10CM,thromboembolism
45576918,I75.019,Atheroembolism of unspecified upper extremity,ICD10CM,thromboembolism
45576922,I82.403,"Acute embolism and thrombosis of unspecified deep veins of lower extremity, bilateral",ICD10CM,thromboembolism
45576923,I82.4Y3,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral",ICD10CM,thromboembolism
45576924,I82.549,Chronic embolism and thrombosis of unspecified tibial vein,ICD10CM,thromboembolism
45576925,I82.5Y9,Chronic embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,ICD10CM,thromboembolism
45576926,I82.612,Acute embolism and thrombosis of superficial veins of left upper extremity,ICD10CM,thromboembolism
45576927,I82.890,Acute embolism and thrombosis of other specified veins,ICD10CM,thromboembolism
45576928,I82.891,Chronic embolism and thrombosis of other specified veins,ICD10CM,thromboembolism
45576929,I82.B13,"Acute embolism and thrombosis of subclavian vein, bilateral",ICD10CM,thromboembolism
45577563,O22.32,"Deep phlebothrombosis in pregnancy, second trimester",ICD10CM,thromboembolism
45581819,I82.291,Chronic embolism and thrombosis of other thoracic veins,ICD10CM,thromboembolism
45581820,I82.411,Acute embolism and thrombosis of right femoral vein,ICD10CM,thromboembolism
45581821,I82.443,"Acute embolism and thrombosis of tibial vein, bilateral",ICD10CM,thromboembolism
45581822,I82.511,Chronic embolism and thrombosis of right femoral vein,ICD10CM,thromboembolism
45581823,I82.5Y2,Chronic embolism and thrombosis of unspecified deep veins of left proximal lower extremity,ICD10CM,thromboembolism
45581824,I82.5Z3,"Chronic embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral",ICD10CM,thromboembolism
45581825,I82.602,Acute embolism and thrombosis of unspecified veins of left upper extremity,ICD10CM,thromboembolism
45586576,I26.09,Other pulmonary embolism with acute cor pulmonale,ICD10CM,thromboembolism
45586627,I75.022,Atheroembolism of left lower extremity,ICD10CM,thromboembolism
45586634,I82.290,Acute embolism and thrombosis of other thoracic veins,ICD10CM,thromboembolism
45586635,I82.412,Acute embolism and thrombosis of left femoral vein,ICD10CM,thromboembolism
45586636,I82.4Z9,Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,ICD10CM,thromboembolism
45586637,I82.502,Chronic embolism and thrombosis of unspecified deep veins of left lower extremity,ICD10CM,thromboembolism
45587287,O22.31,"Deep phlebothrombosis in pregnancy, first trimester",ICD10CM,thromboembolism
45591515,I75.89,Atheroembolism of other site,ICD10CM,thromboembolism
45591520,I82.593,"Chronic embolism and thrombosis of other specified deep vein of lower extremity, bilateral",ICD10CM,thromboembolism
45591521,I82.5Z2,Chronic embolism and thrombosis of unspecified deep veins of left distal lower extremity,ICD10CM,thromboembolism
45591522,I82.A22,Chronic embolism and thrombosis of left axillary vein,ICD10CM,thromboembolism
45591523,I82.B19,Acute embolism and thrombosis of unspecified subclavian vein,ICD10CM,thromboembolism
45591524,I82.C12,Acute embolism and thrombosis of left internal jugular vein,ICD10CM,thromboembolism
45591525,I82.C23,"Chronic embolism and thrombosis of internal jugular vein, bilateral",ICD10CM,thromboembolism
45592192,O22.33,"Deep phlebothrombosis in pregnancy, third trimester",ICD10CM,thromboembolism
45596248,I74.09,Other arterial embolism and thrombosis of abdominal aorta,ICD10CM,thromboembolism
45596250,I82.429,Acute embolism and thrombosis of unspecified iliac vein,ICD10CM,thromboembolism
45596251,I82.433,"Acute embolism and thrombosis of popliteal vein, bilateral",ICD10CM,thromboembolism
45596252,I82.441,Acute embolism and thrombosis of right tibial vein,ICD10CM,thromboembolism
45596253,I82.492,Acute embolism and thrombosis of other specified deep vein of left lower extremity,ICD10CM,thromboembolism
45596254,I82.521,Chronic embolism and thrombosis of right iliac vein,ICD10CM,thromboembolism
45596255,I82.539,Chronic embolism and thrombosis of unspecified popliteal vein,ICD10CM,thromboembolism
45596256,I82.709,Chronic embolism and thrombosis of unspecified veins of unspecified upper extremity,ICD10CM,thromboembolism
45596257,I82.719,Chronic embolism and thrombosis of superficial veins of unspecified upper extremity,ICD10CM,thromboembolism
45596258,I82.A12,Acute embolism and thrombosis of left axillary vein,ICD10CM,thromboembolism
45596259,I82.C13,"Acute embolism and thrombosis of internal jugular vein, bilateral",ICD10CM,thromboembolism
45601083,I75.011,Atheroembolism of right upper extremity,ICD10CM,thromboembolism
45601088,I82.221,Chronic embolism and thrombosis of inferior vena cava,ICD10CM,thromboembolism
45601089,I82.4Y1,Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity,ICD10CM,thromboembolism
45601090,I82.533,"Chronic embolism and thrombosis of popliteal vein, bilateral",ICD10CM,thromboembolism
45601091,I82.603,"Acute embolism and thrombosis of unspecified veins of upper extremity, bilateral",ICD10CM,thromboembolism
45601092,I82.611,Acute embolism and thrombosis of superficial veins of right upper extremity,ICD10CM,thromboembolism
45601093,I82.613,"Acute embolism and thrombosis of superficial veins of upper extremity, bilateral",ICD10CM,thromboembolism
45601094,I82.621,Acute embolism and thrombosis of deep veins of right upper extremity,ICD10CM,thromboembolism
45601095,I82.B29,Chronic embolism and thrombosis of unspecified subclavian vein,ICD10CM,thromboembolism
45605789,I26.90,Septic pulmonary embolism without acute cor pulmonale,ICD10CM,thromboembolism
45605848,I82.419,Acute embolism and thrombosis of unspecified femoral vein,ICD10CM,thromboembolism
45605849,I82.423,"Acute embolism and thrombosis of iliac vein, bilateral",ICD10CM,thromboembolism
45605850,I82.4Y9,Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,ICD10CM,thromboembolism
45605851,I82.4Z3,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral",ICD10CM,thromboembolism
45605852,I82.513,"Chronic embolism and thrombosis of femoral vein, bilateral",ICD10CM,thromboembolism
45605853,I82.519,Chronic embolism and thrombosis of unspecified femoral vein,ICD10CM,thromboembolism
45605854,I82.529,Chronic embolism and thrombosis of unspecified iliac vein,ICD10CM,thromboembolism
45605855,I82.5Y3,"Chronic embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral",ICD10CM,thromboembolism
45605856,I82.721,Chronic embolism and thrombosis of deep veins of right upper extremity,ICD10CM,thromboembolism
45605857,I82.813,"Embolism and thrombosis of superficial veins of lower extremities, bilateral",ICD10CM,thromboembolism
45605858,I82.C19,Acute embolism and thrombosis of unspecified internal jugular vein,ICD10CM,thromboembolism
1571879,O88.2,Obstetric thromboembolism,ICD10CM,thromboembolism
1571880,O88.21,Thromboembolism in pregnancy,ICD10CM,thromboembolism
45553602,O88.212,"Thromboembolism in pregnancy, second trimester",ICD10CM,thromboembolism
45572895,O88.23,Thromboembolism in the puerperium,ICD10CM,thromboembolism
45582581,O88.213,"Thromboembolism in pregnancy, third trimester",ICD10CM,thromboembolism
45587391,O88.211,"Thromboembolism in pregnancy, first trimester",ICD10CM,thromboembolism
45601897,O88.219,"Thromboembolism in pregnancy, unspecified trimester",ICD10CM,thromboembolism
45606658,O88.22,Thromboembolism in childbirth,ICD10CM,thromboembolism
433832,200299000,Obstetric pulmonary thromboembolism,SNOMED,thromboembolism
3544086,7.76E+14,Low risk of venous thromboembolism,SNOMED,thromboembolism
3585359,7.76E+14,High risk of venous thromboembolism,SNOMED,thromboembolism
3585360,7.76E+14,Moderate risk of venous thromboembolism,SNOMED,thromboembolism
4121618,233935004,Pulmonary thromboembolism,SNOMED,thromboembolism
4170620,274101000,Aortic thromboembolism,SNOMED,thromboembolism
4210461,56238008,"Thromboembolism following infusion, perfusion AND/OR transfusion",SNOMED,thromboembolism
4264734,60989005,Thromboembolism of renal arteries,SNOMED,thromboembolism
4309475,213309003,Thromboembolism after infusion,SNOMED,thromboembolism
4327889,429098002,Thromboembolism of vein,SNOMED,thromboembolism
40306613,134356002,Thromboembolism - lesion,SNOMED,thromboembolism
40315973,155435004,(Embolus &/or thrombosis of abdominal aorta) or (aortic thromboembolism),SNOMED,thromboembolism
40345677,266322000,(Embolus &/or thrombosis of abdominal aorta) or (aortic thromboembolism),SNOMED,thromboembolism
44783002,699035003,At low risk of venous thromboembolism,SNOMED,thromboembolism
44784293,698363002,Postoperative thromboembolism of precerebral artery,SNOMED,thromboembolism
44801872,5.09E+14,Low risk of venous thromboembolism,SNOMED,thromboembolism
44801873,5.09E+14,Moderate risk of venous thromboembolism,SNOMED,thromboembolism
44801874,5.09E+14,High risk of venous thromboembolism,SNOMED,thromboembolism
45768887,707412000,Chronic pulmonary thromboembolism,SNOMED,thromboembolism
45768888,707414004,Acute pulmonary thromboembolism,SNOMED,thromboembolism
45771016,707413005,Chronic pulmonary thromboembolism without pulmonary hypertension,SNOMED,thromboembolism
46272856,711293008,At moderate risk of venous thromboembolism,SNOMED,thromboembolism
46272886,711328005,At high risk of venous thromboembolism,SNOMED,thromboembolism
